underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code,T,fittedPrices,midPrices,pricingError,ask_IV,bid_IV,mid_IV,r,delta,adj_bid_IV,adj_ask_IV,adj_mid_IV,Forward,m,mid_TIV,ask_TIV,bid_TIV,adj_mid_TIV,adj_ask_TIV,adj_bid_TIV
^SPX,2024-02-20,SPXW,2024-03-05,4925,C,74.6,82.9,74.6,82.9,11,4,79.2,4,79.6,4967.82,4969.27,0,4968.545,0.1276,0.6662,0.0029,-1.6191,3.5598,1.2418,3,82,3,82.6,4975.2,4976.63,77.6545,91,NA,0.0383821548127657,79.42136329916548,79.4,0.02136329916547197,0.12810502700136112,0.12697369301895992,0.1275395770633313,0.05683253368259911,0.013121313230000004,0.1277511538777386,0.12810502700136112,0.12792809043954986,4976.8878777237,-0.010480496914155226,6.243373228024908e-4,6.298856254654705e-4,6.188093330085359e-4,6.281468516921759e-4,6.298856254654705e-4,6.264104811443413e-4
^SPX,2024-02-20,SPXW,2024-03-05,4920,C,87.3,87.3,81.76,81.76,4,101,80.9,101,85.2,4967.82,4969.27,0,4968.545,0.1284,0.6798,0.0029,-1.6004,3.5042,1.266,1,82.4,1,89.5,4975.2,4976.63,84.2425,6,NA,0.0383821548127657,83.01862869011848,83.05000000000001,-0.03137130988153558,0.13464488642094047,0.12227336283768225,0.12849024008592272,0.05683253368259911,0.013121313230000004,0.12853027783495882,0.12967966355492183,0.1291049706949403,4976.8878777237,-0.01149624103399073,6.336794655842175e-4,6.958395050901439e-4,5.738429705861963e-4,6.397573435440297e-4,6.454656021503071e-4,6.340744380308638e-4
^SPX,2024-02-20,SPXW,2024-03-05,4910,C,86.98,86.98,86.98,86.98,4,101,88.3,101,92.6,4967.82,4969.27,0,4968.545,0.1301,0.7057,0.0027,-1.5583,3.3844,1.3127,1,90,1,97.1,4975.2,4976.63,86.98,24,NA,0.0383821548127657,90.43247178761249,90.44999999999999,-0.017528212387503572,0.13653079660640707,0.123684428261098,0.13015234787400465,0.05683253368259911,0.013121313230000004,0.1304273962927909,0.13132190314706643,0.13087464971992868,4976.8878777237,-0.013530829731778245,6.501796414989592e-4,7.154686373643242e-4,5.87163978520429e-4,6.574162237987294e-4,6.6191723410701e-4,6.529305690873388e-4
^SPX,2024-02-20,SPXW,2024-03-05,4905,C,87.41,87.41,86.65,86.65,2,101,91.9,101,97,4967.82,4969.27,0,4968.545,0.1316,0.7171,0.0026,-1.5449,3.3244,1.3334,1,93.8,1,100.9,4975.2,4976.63,87.03,2,NA,0.0383821548127657,94.44042545771708,94.45,-0.009574542282919651,0.13932141103834347,0.1237904889016674,0.131629139223395,0.05683253368259911,0.013121313230000004,0.13126755418758587,0.13248412416968708,0.1318758391786365,4976.8878777237,-0.014549678520881097,6.650180534157308e-4,7.450151108166414e-4,5.881714083039683e-4,6.675131493485011e-4,6.736852377326661e-4,6.613694645749278e-4
^SPX,2024-02-20,SPXW,2024-03-05,4900,C,102.8,102.8,94.46,96.81,8,101,95.9,101,100.4,4967.82,4969.27,0,4968.545,0.132,0.7297,0.0026,-1.5132,3.2548,1.356,1,97.8,1,104.9,4975.2,4976.63,96.9763,22,NA,0.0383821548127657,98.14135817511533,98.15,-0.008641824884676907,0.13896690129732744,0.12495171830018746,0.13202690067555906,0.05683253368259911,0.013121313230000004,0.13224577088261882,0.13317778462967894,0.1327117777561489,4976.8878777237,-0.01556956642162651,6.690432747887182e-4,7.412284841166595e-4,5.992579695037625e-4,6.760024758192129e-4,6.807582690519465e-4,6.712633529086657e-4
^SPX,2024-02-20,SPXW,2024-03-05,4895,C,104.15,104.15,104.15,104.15,1,101,99.6,101,104.8,4967.82,4969.27,0,4968.545,0.1333,0.7405,0.0025,-1.4949,3.1917,1.3749,1,101.8,1,108.9,4975.2,4976.63,104.15,20,NA,0.0383821548127657,102.1849377495264,102.19999999999999,-0.015062250473590666,0.1415163231027668,0.1249715397084778,0.13334787681552604,0.05683253368259911,0.013121313230000004,0.13337789948969517,0.13433001331019834,0.13385395639994674,4976.8878777237,-0.01659049555573378,6.824982830612749e-4,7.686744134142298e-4,5.994481082097502e-4,6.876885250188923e-4,6.92588806657761e-4,6.828056404894699e-4
^SPX,2024-02-20,SPXW,2024-03-05,4890,C,116.49,116.78,116.49,116.78,18,101,103.7,101,108.3,4967.82,4969.27,0,4968.545,0.1336,0.7524,0.0024,-1.4601,3.1193,1.396,1,105.8,1,112.9,4975.2,4976.63,116.635,7,NA,0.0383821548127657,105.96626379361624,106,-0.03373620638376451,0.1411163324098344,0.12611260270067956,0.13370995485205842,0.05683253368259911,0.013121313230000004,0.13435625937343745,0.13533016576838608,0.13484321257091175,4976.8878777237,-0.017612468051426872,6.862096752797618e-4,7.643352942421567e-4,6.104447039099751e-4,6.978908983527092e-4,7.029405233613886e-4,6.928594759593961e-4
^SPX,2024-02-20,SPXW,2024-03-05,4885,C,121.56,121.87,109.89,116.07,86,101,107.7,101,113,4967.82,4969.27,0,4968.545,0.1359,0.7607,0.0023,-1.4558,3.065,1.4103,1,109.9,1,117,4975.2,4976.63,121.3194,3,NA,0.0383821548127657,110.40503046321783,110.35,0.05503046321783245,0.14439847723407997,0.1267524558408645,0.13571709396958515,0.05683253368259911,0.013121313230000004,0.13517679931203808,0.13617439884537919,0.13567559907870863,4976.8878777237,-0.018635486043461397,7.069658836527633e-4,8.003032481613423e-4,6.166548022883404e-4,7.065336464637201e-4,7.117382173557553e-4,7.013481746245918e-4
^SPX,2024-02-20,SPXW,2024-03-05,4880,C,124.28,124.28,124.12,124.12,18,101,111.8,101,116.7,4967.82,4969.27,0,4968.545,0.1363,0.7718,0.0023,-1.4194,2.9893,1.4304,1,114,1,121.1,4975.2,4976.63,124.2,28,NA,0.0383821548127657,114.31311536406156,114.25,0.06311536406155938,0.14432230704091206,0.12756492741920317,0.13608455099227101,0.05683253368259911,0.013121313230000004,0.13617592502561068,0.1371979955976735,0.1366869603116421,4976.8878777237,-0.0196595516731517,7.10799317608738e-4,7.994591509634981e-4,6.245855398128127e-4,7.171062771437659e-4,7.224784307127936e-4,7.117541711164267e-4
^SPX,2024-02-20,SPXW,2024-03-05,4875,C,124.81,124.81,124.52,124.52,2,101,115.9,101,120.8,4967.82,4969.27,0,4968.545,0.1369,0.7824,0.0022,-1.3853,2.9129,1.4492,1,118.2,1,125.3,4975.2,4976.63,124.665,7,NA,0.0383821548127657,118.33048812555717,118.35,-0.019511874442827093,0.14540626563996487,0.1282080411498403,0.13696838161849018,0.05683253368259911,0.013121313230000004,0.13737402919920838,0.13842106848729502,0.1378975488432517,4976.8878777237,-0.020684667088396943,7.200621806900385e-4,8.115132116805838e-4,6.308990629858745e-4,7.298648453826988e-4,7.354171397384005e-4,7.243335900376349e-4
^SPX,2024-02-20,SPXW,2024-03-06,5065,P,108.04,108.04,108.04,108.04,5,101,100.3,101,106,4967.82,4969.27,0,4968.545,0.1158,-0.7666,0.0026,-1.1782,3.143,-1.6135,1,96.5,1,103.6,4975.2,4976.63,108.04,24,NA,0.0411368625805865,103.1687922004894,103.15,0.018792200489400557,0.1248319859419433,0.10622731077214356,0.11573882454647016,0.05528695903833683,0.01291312633271025,0.10622731077214356,0.1248319859419433,0.11573882454647016,4977.2133554453185,0.01748397045988184,5.510478351494682e-4,6.4103674625832e-4,4.641982941281695e-4,5.510478351494682e-4,6.4103674625832e-4,4.641982941281695e-4
^SPX,2024-02-20,SPXW,2024-03-06,5035,P,76.8,76.8,76.8,76.8,1,101,79.3,101,84.4,4967.82,4969.27,0,4968.545,0.1177,-0.6801,0.003,-1.4147,3.6303,-1.4263,1,75.5,1,82.6,4975.2,4976.63,76.8,26,NA,0.0411368625805865,81.84932074614562,81.85,-6.792538543720639e-4,0.12474789763627868,0.11055548517547548,0.11770188942803805,0.05528695903833683,0.01291312633271025,0.11688171197555321,0.11771681970614452,0.11729926584084886,4977.2133554453185,0.011543358929760763,5.698991836641913e-4,6.401734172265595e-4,5.027959323833178e-4,5.66006936803045e-4,5.700437742566842e-4,5.619844438746193e-4
^SPX,2024-02-20,SPXW,2024-03-06,5025,P,73.07,75.75,72.74,75.75,3,4,75.3,4,75.7,4967.82,4969.27,0,4968.545,0.1186,-0.6489,0.0031,-1.4822,3.7547,-1.3599,5,72.5,5,73.1,4975.2,4976.63,73.8533,47,NA,0.0411368625805865,75.45035061126964,75.5,-0.04964938873035862,0.11926886201841808,0.11819689724223638,0.11873306991684057,0.05528695903833683,0.01291312633271025,0.11819689724223638,0.11840627906165219,0.11830158815194428,4977.2133554453185,0.009555286704374744,5.799286435302195e-4,5.85174397952567e-4,5.747028067994745e-4,5.757213243179694e-4,5.767407435718423e-4,5.747028067994745e-4
^SPX,2024-02-20,SPXW,2024-03-06,5020,P,66.5,82,65,82,18,5,72.2,5,72.6,4967.82,4969.27,0,4968.545,0.119,-0.6331,0.0031,-1.5117,3.8092,-1.3257,7,69.5,8,70.1,4975.2,4976.63,74.3189,41,NA,0.0411368625805865,72.35331868389903,72.4,-0.04668131610097248,0.11965080206551587,0.11859528603688621,0.11912319062052225,0.05528695903833683,0.01291312633271025,0.11859528603688621,0.11883141227603818,0.1187133491564622,4977.2133554453185,0.008559766462872978,5.837458420931686e-4,5.889282595698221e-4,5.785834672308972e-4,5.79736015072961e-4,5.80889709720269e-4,5.785834672308972e-4
^SPX,2024-02-20,SPXW,2024-03-06,5010,P,65.5,73.3,65.5,70.4,3,6,66.3,2,66.6,4967.82,4969.27,0,4968.545,0.1199,-0.6009,0.0032,-1.5651,3.8986,-1.2572,7,63.8,9,64.3,4975.2,4976.63,69.7333,53,NA,0.0411368625805865,66.4419428485894,66.44999999999999,-0.008057151410582719,0.12030660429681993,0.11953476453551615,0.11992072957481278,0.05528695903833683,0.01291312633271025,0.11953476453551615,0.11982337605532786,0.119679070295422,4977.2133554453185,0.006565747856008732,5.915884548752435e-4,5.954017455983392e-4,5.877865264202475e-4,5.89206568210352e-4,5.906283232810432e-4,5.877865264202475e-4
^SPX,2024-02-20,SPXW,2024-03-06,5005,P,64.29,67,64.29,67,3,6,63.5,8,63.8,4967.82,4969.27,0,4968.545,0.1203,-0.5848,0.0032,-1.5871,3.9339,-1.2231,12,61,13,61.6,4975.2,4976.63,66.0967,14,NA,0.0411368625805865,63.589864887539534,63.65,-0.06013511246046477,0.12083524412518133,0.12007106219139274,0.12045318453463764,0.05528695903833683,0.01291312633271025,0.12007106219139274,0.12038573256895445,0.1202283973801736,4977.2133554453185,0.005567245526419063,5.968534912758933e-4,6.006457570546763e-4,5.93072615039295e-4,5.946278994738975e-4,5.961852205420451e-4,5.93072615039295e-4
^SPX,2024-02-20,SPXW,2024-03-06,5000,P,57.6,61.59,54.71,57.77,173,7,60.7,9,61.1,4967.82,4969.27,0,4968.545,0.1209,-0.5685,0.0032,-1.6087,3.9638,-1.1882,10,58.4,12,58.9,4975.2,4976.63,58.2272,2766,NA,0.0411368625805865,60.89889632766108,60.900000000000006,-0.0011036723389281633,0.121408090274687,0.1203974160869918,0.12090278966496054,0.05528695903833683,0.01291312633271025,0.1203974160869918,0.12073824567765673,0.12056783088232426,4977.2133554453185,0.004567745193335605,6.013174531565846e-4,6.063542438388722e-4,5.963009465277482e-4,5.979901924317008e-4,5.99681827663564e-4,5.963009465277482e-4
^SPX,2024-02-20,SPXW,2024-03-06,4995,P,59.2,59.2,54.94,54.94,3,7,58.1,2,58.4,4967.82,4969.27,0,4968.545,0.1214,-0.5523,0.0032,-1.6263,3.9871,-1.1534,10,55.8,2,56.2,4975.2,4976.63,57.78,31,NA,0.0411368625805865,58.25107467318912,58.25,0.001074673189123132,0.12177389243610859,0.12102068712131604,0.12139730195173927,0.05528695903833683,0.01291312633271025,0.12102068712131604,0.12138785621254142,0.12120427166692874,4977.2133554453185,0.0035672448597521473,6.062464873500319e-4,6.100136349449936e-4,6.024907654377317e-4,6.043200706656461e-4,6.061521487883995e-4,6.024907654377317e-4
^SPX,2024-02-20,SPXW,2024-03-06,4990,P,54.5,54.5,51.6,51.6,6,7,55.6,9,55.9,4967.82,4969.27,0,4968.545,0.1219,-0.536,0.0032,-1.6417,4.0038,-1.1191,9,53.3,4,53.8,4975.2,4976.63,53.5333,96,NA,0.0411368625805865,55.685320107781536,55.75,-0.06467989221846437,0.1224365034758754,0.12168677237503617,0.1220616440195847,0.05528695903833683,0.01291312633271025,0.12168677237503617,0.12183071584906503,0.1217587441120506,4977.2133554453185,0.0025657425226624578,6.128999643101832e-4,6.166702582480026e-4,6.091411094200372e-4,6.09861876480519e-4,6.105830697132146e-4,6.091411094200372e-4
^SPX,2024-02-20,SPXW,2024-03-06,4985,P,44.5,56.52,44.5,56.52,3,7,53.1,2,53.4,4967.82,4969.27,0,4968.545,0.1225,-0.5199,0.0032,-1.655,4.0142,-1.0853,37,50.9,4,51.4,4975.2,4976.63,49.4633,15,NA,0.0411368625805865,53.24129078699343,53.25,-0.008709213006568461,0.12289548397091536,0.12214791638528802,0.1225217023463797,0.05528695903833683,0.01291312633271025,0.12214791638528802,0.12256893677770936,0.12235842658149869,4977.2133554453185,0.0015632361730368888,6.175287912530232e-4,6.213023758089614e-4,6.137666578011015e-4,6.158840164732344e-4,6.180050210678747e-4,6.137666578011015e-4
^SPX,2024-02-20,SPXW,2024-03-06,4980,P,49.16,53.4,47,48.5,13,7,50.7,9,51.1,4967.82,4969.27,0,4968.545,0.1232,-0.5038,0.0032,-1.6661,4.0186,-1.0512,8,48.7,4,49.1,4975.2,4976.63,49.5538,155,NA,0.0411368625805865,50.91853176508312,50.900000000000006,0.01853176508311094,0.12365164528292531,0.12265610879636901,0.12315387738786857,0.05528695903833683,0.01291312633271025,0.12265610879636901,0.12310488205980048,0.12288049542808474,4977.2133554453185,5.59723795796646e-4,6.239177561385456e-4,6.28971496447726e-4,6.188843939989131e-4,6.211508348557782e-4,6.234214181420905e-4,6.188843939989131e-4
^SPX,2024-02-20,SPXW,2024-03-06,4975,P,46.06,49,44.2,46.5,75,7,48.5,9,48.8,4967.82,4969.27,0,4968.545,0.1237,-0.4879,0.0032,-1.6733,4.0169,-1.017,8,46.5,32,46.9,4975.2,4976.63,46.6368,183,NA,0.0411368625805865,48.59558020166651,48.65,-0.05441979833349109,0.12420897787119492,0.12346201989247377,0.12383549897123956,0.05528695903833683,0.01291312633271025,0.12346201989247377,0.12369027225005953,0.12357614607126666,4977.2133554453185,-4.4479663020874214e-4,6.308432822856147e-4,6.346541756623953e-4,6.270438631655706e-4,6.282036562015285e-4,6.293645208350419e-4,6.270438631655706e-4
^SPX,2024-02-20,SPXW,2024-03-06,4970,P,47.4,51.7,42.83,46.3,11,7,46.3,37,46.6,4967.82,4969.27,0,4968.545,0.1245,-0.4721,0.0032,-1.6801,4.0093,-0.9837,8,44.4,32,44.8,4975.2,4976.63,47.33,49,NA,0.0411368625805865,46.47210242939491,46.45,0.022102429394905698,0.12481908191259983,0.12407063056402862,0.1244448580065636,0.05528695903833683,0.01291312633271025,0.12407063056402862,0.12432767899022237,0.1241991547771255,4977.2133554453185,-0.0014503271322274004,6.370669555141054e-4,6.409042236619586e-4,6.33241173169596e-4,6.34553796104384e-4,6.358677780755087e-4,6.33241173169596e-4
^SPX,2024-02-20,SPXW,2024-03-06,4965,P,42.12,47.29,41.07,47.29,11,7,44.2,37,44.5,4967.82,4969.27,0,4968.545,0.1251,-0.4566,0.0031,-1.6832,3.9961,-0.9512,38,42.3,22,42.8,4975.2,4976.63,42.3918,34,NA,0.0411368625805865,44.34616278021531,44.35,-0.003837219784692536,0.1254851555444927,0.12473404960089758,0.12510960776589417,0.05528695903833683,0.01291312633271025,0.12473404960089758,0.1250204517442626,0.1248772506725801,4977.2133554453185,-0.0024568697436288794,6.438912019351062e-4,6.477626046888147e-4,6.400312961608251e-4,6.41501717093636e-4,6.42973825176453e-4,6.400312961608251e-4
^SPX,2024-02-20,SPXW,2024-03-06,4960,P,40.27,47.22,40.27,44.42,10,8,42.2,38,42.5,4967.82,4969.27,0,4968.545,0.1258,-0.4412,0.0031,-1.6846,3.9776,-0.9191,39,40.4,25,40.8,4975.2,4976.63,43.89,15,NA,0.0411368625805865,42.33659378299035,42.35,-0.013406217009652721,0.1262111710447905,0.12545627703973108,0.1258337343810453,0.05528695903833683,0.01291312633271025,0.12545627703973108,0.12577271088845876,0.1256144939640949,4977.2133554453185,-0.0034644265039287143,6.513663767558115e-4,6.552797671452864e-4,6.474644935236514e-4,6.490985996568628e-4,6.507347653149285e-4,6.474644935236514e-4
^SPX,2024-02-20,SPXW,2024-03-06,4955,P,41,45.17,39,42.47,32,8,40.3,38,40.6,4967.82,4969.27,0,4968.545,0.1265,-0.4261,0.0031,-1.6825,3.9534,-0.8869,9,38.6,26,39,4975.2,4976.63,41.2,29,NA,0.0411368625805865,40.40181881003582,40.45,-0.048181189964182636,0.12700190290164531,0.12624211662535278,0.12662202695684627,0.05528695903833683,0.01291312633271025,0.12624211662535278,0.12633610381907634,0.12628911022221456,4977.2133554453185,-0.004472999458813441,6.595529827390516e-4,6.635163396797229e-4,6.556011412143037e-4,6.5608932678799e-4,6.565776940548183e-4,6.556011412143037e-4
^SPX,2024-02-20,SPXW,2024-03-06,4950,P,32,44.03,32,36.38,32,15,38.4,38,38.7,4967.82,4969.27,0,4968.545,0.1272,-0.4113,0.003,-1.6788,3.9241,-0.8553,22,36.8,32,37.2,4975.2,4976.63,37.1647,1381,NA,0.0411368625805865,38.54027481115827,38.55,-0.009725188841727572,0.12760771251278843,0.12684189276778832,0.12722482855578127,0.05528695903833683,0.01291312633271025,0.12684189276778832,0.12722091376607828,0.1270314032669333,4977.2133554453185,-0.005482590660165856,6.658477162599064e-4,6.698614930783191e-4,6.618454598842675e-4,6.638246224266301e-4,6.658067397664223e-4,6.618454598842675e-4
^SPX,2024-02-20,SPXW,2024-03-06,4945,P,39.46,39.46,39.46,39.46,1,19,36.6,30,36.9,4967.82,4969.27,0,4968.545,0.1279,-0.3967,0.003,-1.672,3.8904,-0.8247,28,35.1,32,35.5,4975.2,4976.63,39.46,57,NA,0.0411368625805865,36.750338210280006,36.75,3.382102800060238e-4,0.1282855649422604,0.12751261931052754,0.12789912861255975,0.05528695903833683,0.01291312633271025,0.12751261931052754,0.1279244428583114,0.12771853108441947,4977.2133554453185,-0.006493202166089388,6.729244947941382e-4,6.76997006043519e-4,6.68863504181554e-4,6.71025456064159e-4,6.731908963246247e-4,6.68863504181554e-4
^SPX,2024-02-20,SPXW,2024-03-06,4940,P,32.64,39.25,32.64,33.09,76,19,34.9,42,35.3,4967.82,4969.27,0,4968.545,0.1287,-0.3825,0.0029,-1.6639,3.8528,-0.7951,17,33.5,38,33.9,4975.2,4976.63,35.118,515,NA,0.0411368625805865,35.06873889512167,35.099999999999994,-0.03126110487832534,0.12930202014632758,0.12826059161595701,0.12878139261123991,0.05528695903833683,0.01291312633271025,0.12826059161595701,0.12870636611603226,0.12848347886599465,4977.2133554453185,-0.0075048360409336115,6.822403479963831e-4,6.877677161545998e-4,6.767334499447849e-4,6.790875060763597e-4,6.814456494618023e-4,6.767334499447849e-4
^SPX,2024-02-20,SPXW,2024-03-06,4935,P,31.93,33.94,31.93,33.94,3,19,33.3,29,33.6,4967.82,4969.27,0,4968.545,0.1295,-0.3686,0.0029,-1.6549,3.8113,-0.7661,7,32,32,32.3,4975.2,4976.63,32.6,35,NA,0.0411368625805865,33.45445004732824,33.45,0.004450047328234064,0.12988339202921492,0.129093034201041,0.1294882764363368,0.05528695903833683,0.01291312633271025,0.129093034201041,0.1295740078683271,0.12933352103468404,4977.2133554453185,-0.008517494355319878,6.897505672535224e-4,6.939663465888654e-4,6.855462871250275e-4,6.881028684297828e-4,6.906642079463434e-4,6.855462871250275e-4
^SPX,2024-02-20,SPXW,2024-03-06,4930,P,31.8,33.24,30.47,31.58,12,20,31.8,33,32.1,4967.82,4969.27,0,4968.545,0.1304,-0.3552,0.0028,-1.6452,3.7657,-0.7376,7,30.5,32,30.8,4975.2,4976.63,32.3817,98,NA,0.0411368625805865,31.943064955504497,31.950000000000003,-0.006935044495506304,0.13081871115643554,0.13001814398605593,0.13041850721748455,0.05528695903833683,0.01291312633271025,0.13001814398605593,0.13026879380211098,0.13014346889408346,4977.2133554453185,-0.00953117918616608,6.996963618757007e-4,7.039971453227406e-4,6.954070516862127e-4,6.967483079921943e-4,6.980908565166654e-4,6.954070516862127e-4
^SPX,2024-02-20,SPXW,2024-03-06,4925,P,32.95,35.95,28.35,28.35,6,11,30.3,41,30.6,4967.82,4969.27,0,4968.545,0.1312,-0.3419,0.0028,-1.6311,3.7157,-0.7094,41,29,32,29.4,4975.2,4976.63,32.3433,200,NA,0.0411368625805865,30.45722305444565,30.450000000000003,0.007223054445645971,0.1315863396744897,0.1307743672470618,0.13118045204931988,0.05528695903833683,0.01291312633271025,0.1307743672470618,0.1315863396744897,0.13118045204931988,4977.2133554453185,-0.01054589261671265,7.078959248453963e-4,7.122833271099143e-4,7.035199552584042e-4,7.078959248453963e-4,7.122833271099143e-4,7.035199552584042e-4
^SPX,2024-02-20,SPXW,2024-03-06,4920,P,29.25,34.35,26.55,28.78,7,12,28.9,42,29.2,4967.82,4969.27,0,4968.545,0.1321,-0.3291,0.0027,-1.6166,3.6635,-0.6826,42,27.7,2,28,4975.2,4976.63,29.5714,74,NA,0.0411368625805865,29.06937659429832,29.049999999999997,0.019376594298321947,0.13245881308999402,0.13163445807080373,0.1320467553448381,0.05528695903833683,0.01291312633271025,0.13163445807080373,0.1319550231445226,0.13179474060766316,4977.2133554453185,-0.011561636736548033,7.172765527354971e-4,7.217601238952991e-4,7.128043568481017e-4,7.145412827206901e-4,7.162803222457256e-4,7.128043568481017e-4
^SPX,2024-02-20,SPXW,2024-03-06,4915,P,25.84,30.1,25.84,30.1,11,13,27.6,45,27.9,4967.82,4969.27,0,4968.545,0.133,-0.3167,0.0027,-1.6022,3.6097,-0.6571,42,26.4,33,26.8,4975.2,4976.63,27.0645,45,NA,0.0411368625805865,27.740060789786867,27.75,-0.009939210213133265,0.1334464346851147,0.13260878411277935,0.1330277525750471,0.05528695903833683,0.01291312633271025,0.13260878411277935,0.1334464346851147,0.1330277525750471,4977.2133554453185,-0.01257841364163494,7.279736738001765e-4,7.325632302561718e-4,7.233954153244256e-4,7.279736738001765e-4,7.325632302561718e-4,7.233954153244256e-4
^SPX,2024-02-20,SPXW,2024-03-06,4910,P,31.4,31.4,24.23,24.23,2,13,26.3,43,26.6,4967.82,4969.27,0,4968.545,0.1339,-0.3046,0.0026,-1.584,3.5526,-0.6317,43,25.2,12,25.5,4975.2,4976.63,27.815,140,NA,0.0411368625805865,26.467297594034562,26.450000000000003,0.017297594034559438,0.13427680751092833,0.13342458086712708,0.13385086418852551,0.05528695903833683,0.01291312633271025,0.13342458086712708,0.13427680751092833,0.13385086418852551,4977.2133554453185,-0.01359622543433564,7.370102449676372e-4,7.417083705023452e-4,7.323233138783883e-4,7.370102449676372e-4,7.417083705023452e-4,7.323233138783883e-4
^SPX,2024-02-20,SPXW,2024-03-06,4900,P,22.55,28.06,22.55,25.44,13,26,23.9,35,24.2,4967.82,4969.27,0,4968.545,0.1356,-0.2814,0.0025,-1.5448,3.4304,-0.5826,9,23,2,23.2,4975.2,4976.63,25.6238,628,NA,0.0411368625805865,24.04970523080715,24.049999999999997,-2.947691928483209e-4,0.136042899820093,0.13515837379526882,0.13560086975318697,0.05528695903833683,0.01291312633271025,0.13515837379526882,0.136042899820093,0.13560063680768092,4977.2133554453185,-0.015634962124183884,7.564080048132715e-4,7.613475018076456e-4,7.514794026207629e-4,7.564054059848947e-4,7.613475018076456e-4,7.514794026207629e-4
^SPX,2024-02-20,SPXW,2024-03-06,4895,P,22.06,22.06,21.01,21.01,4,15,22.8,37,23.1,4967.82,4969.27,0,4968.545,0.1366,-0.2704,0.0024,-1.5244,3.367,-0.5597,20,21.9,32,22.2,4975.2,4976.63,21.535,19,NA,0.0411368625805865,22.968882864010084,22.950000000000003,0.01888286401008088,0.1369940482369923,0.13609185106481642,0.1365432190372356,0.05528695903833683,0.01291312633271025,0.13609185106481642,0.1369940482369923,0.1365432190372356,4977.2133554453185,-0.01665589125829114,7.66957750153674e-4,7.720306899334312e-4,7.618954997262225e-4,7.66957750153674e-4,7.720306899334312e-4,7.618954997262225e-4
^SPX,2024-02-20,SPXW,2024-03-06,4890,P,22.25,25.64,20.56,22.94,27,32,21.8,48,22.1,4967.82,4969.27,0,4968.545,0.1377,-0.26,0.0023,-1.5053,3.3043,-0.5382,36,20.9,32,21.2,4975.2,4976.63,23.1307,90,NA,0.0411368625805865,21.968201659283523,21.950000000000003,0.01820165928351969,0.13810412408949616,0.1371835640671868,0.13764415600491026,0.05528695903833683,0.01291312633271025,0.1371835640671868,0.13810412408949616,0.13764415600491026,4977.2133554453185,-0.01767786375398411,7.793754476125955e-4,7.845930583710128e-4,7.741682023601617e-4,7.793754476125955e-4,7.845930583710128e-4,7.741682023601617e-4
^SPX,2024-02-20,SPXW,2024-03-06,4885,P,19.9,24.55,19.14,19.14,4,32,20.8,48,21.1,4967.82,4969.27,0,4968.545,0.1386,-0.2498,0.0023,-1.4831,3.2398,-0.5171,10,20,9,20.2,4975.2,4976.63,21.185,50,NA,0.0411368625805865,20.94802264658074,20.950000000000003,-0.00197735341926375,0.13907602360096527,0.13813566651808745,0.13860619800594778,0.05528695903833683,0.01291312633271025,0.13813566651808745,0.13907602360096527,0.13860619800594778,4977.2133554453185,-0.018700881746018742,7.90308162997899e-4,7.95674969207994e-4,7.849514951208018e-4,7.90308162997899e-4,7.95674969207994e-4,7.849514951208018e-4
^SPX,2024-02-20,SPXW,2024-03-06,4880,P,23.35,23.35,17.23,17.23,25,39,19.8,36,20.1,4967.82,4969.27,0,4968.545,0.1395,-0.2397,0.0022,-1.4579,3.1727,-0.4959,60,19,28,19.3,4975.2,4976.63,19.9524,168,NA,0.0411368625805865,19.973087503240095,19.950000000000003,0.023087503240091678,0.13990647872004927,0.1389447007004997,0.13942599303703943,0.05528695903833683,0.01291312633271025,0.1389447007004997,0.13990647872004927,0.13942599303703943,4977.2133554453185,-0.019724947375709033,7.996844637616885e-4,8.05205658200274e-4,7.941730422843037e-4,7.996844637616885e-4,8.05205658200274e-4,7.941730422843037e-4
^SPX,2024-02-20,SPXW,2024-03-06,4875,P,19.35,22.45,16.36,16.36,6,60,18.9,42,19.2,4967.82,4969.27,0,4968.545,0.1405,-0.2302,0.0021,-1.4347,3.1057,-0.4758,27,18.2,44,18.5,4975.2,4976.63,19.4567,79,NA,0.0411368625805865,19.072143353864703,19.049999999999997,0.022143353864706228,0.14091883459820564,0.13993504223770037,0.14042739551622127,0.05528695903833683,0.01291312633271025,0.13993504223770037,0.14091883459820564,0.14042739551622127,4977.2133554453185,-0.020750062790954264,8.112128998969194e-4,8.169006689926508e-4,8.055344757653805e-4,8.112128998969194e-4,8.169006689926508e-4,8.055344757653805e-4
